parent_id,parenting_style,child_mental_health,communication_skills,emotional_wellbeing,social_skills,academic_performance,parent_involvement
19786,Permissive,68,65,68,76,87,63
19787,Positive Reinforcement,87,78,50,70,86,56
19788,Neglectful,44,73,57,78,54,52
19789,Helicopter,43,68,51,54,60,58
19790,Overprotective,50,76,84,64,51,51
19791,Authoritarian,36,50,52,54,65,61
19792,Authoritarian,46,76,66,60,56,77
19793,Positive Reinforcement,71,63,88,53,56,74
19794,Helicopter,47,60,80,62,83,77
19795,Laissez-faire,43,72,59,58,75,65
19796,Laissez-faire,67,69,59,73,53,64
19797,Helicopter,58,75,67,64,80,83
19798,Indulgent,83,67,88,84,88,63
19799,Positive Reinforcement,80,85,54,85,75,54
19800,Permissive,39,79,55,88,73,85
19801,Authoritative,46,53,80,87,64,60
19802,Helicopter,61,68,85,83,69,67
19803,Indulgent,80,54,63,63,55,86
19804,Authoritarian,49,51,82,78,55,63
19805,Laissez-faire,46,59,78,60,84,57
19806,Neglectful,75,60,68,71,55,85
19807,Positive Reinforcement,36,71,59,55,68,56
19808,Laissez-faire,80,57,72,61,58,85
19809,Permissive,85,52,57,89,68,79
19810,Indulgent,68,89,73,81,76,57
19811,Authoritarian,73,67,55,67,60,65
19812,Permissive,59,71,86,58,52,76
19813,Authoritative,67,60,76,66,68,73
19814,Uninvolved,69,51,81,70,75,62
19815,Neglectful,70,71,79,80,83,54
19816,Authoritative,79,64,52,86,86,86
19817,Positive Reinforcement,39,57,59,73,74,67
19818,Laissez-faire,61,68,67,62,63,70
19819,Overprotective,86,58,62,62,73,84
19820,Overprotective,55,54,66,73,51,76
19821,Authoritarian,82,57,65,82,77,66
19822,Helicopter,77,82,70,67,58,56
19823,Laissez-faire,46,64,61,73,75,85
19824,Overprotective,30,64,65,82,66,84
19825,Indulgent,68,56,63,78,76,80
19826,Uninvolved,83,70,59,75,68,75
19827,Authoritarian,55,75,66,54,74,88
19828,Neglectful,59,50,68,77,89,52
19829,Authoritative,38,75,58,83,63,61
19830,Authoritative,73,75,55,68,60,62
19831,Overprotective,62,77,67,53,64,80
19832,Authoritarian,55,58,82,55,53,52
19833,Overprotective,71,75,54,75,62,61
19834,Authoritative,39,62,77,65,87,57
19835,Positive Reinforcement,71,54,57,52,67,72
19836,Permissive,61,67,83,76,88,80
19837,Laissez-faire,68,72,65,70,69,65
19838,Authoritarian,85,77,63,76,73,64
19839,Indulgent,76,86,66,74,89,60
19840,Overprotective,71,54,54,76,72,66
19841,Overprotective,77,76,78,55,74,86
19842,Helicopter,77,69,68,87,74,89
19843,Uninvolved,81,85,75,75,75,59
19844,Neglectful,62,86,78,68,82,78
19845,Overprotective,56,83,60,75,59,78
19846,Indulgent,72,63,74,67,77,79
19847,Neglectful,58,55,78,89,78,87
19848,Uninvolved,48,76,67,86,72,68
19849,Helicopter,47,51,78,77,57,57
19850,Overprotective,64,58,88,54,80,51
19851,Neglectful,76,60,89,64,83,51
19852,Neglectful,57,54,79,61,64,58
19853,Positive Reinforcement,67,60,71,63,72,62
19854,Neglectful,39,52,81,54,62,75
19855,Authoritative,32,75,84,79,58,69
19856,Uninvolved,71,63,86,79,50,60
19857,Indulgent,58,58,78,79,66,89
19858,Helicopter,45,68,89,64,65,60
19859,Uninvolved,65,66,71,53,65,89
19860,Permissive,30,73,52,58,67,84
19861,Authoritative,83,63,62,57,69,84
19862,Helicopter,47,59,51,74,56,70
19863,Permissive,33,56,58,66,78,61
19864,Neglectful,34,62,88,66,58,71
19865,Uninvolved,50,84,50,88,63,68
19866,Indulgent,33,80,86,79,83,72
19867,Helicopter,80,87,66,73,58,77
19868,Laissez-faire,49,86,60,67,87,81
19869,Permissive,48,78,60,83,71,85
19870,Positive Reinforcement,64,55,51,88,53,79
19871,Authoritative,81,57,57,67,69,61
19872,Authoritative,74,74,63,59,58,86
19873,Positive Reinforcement,86,54,53,61,84,55
19874,Authoritative,86,59,65,77,70,69
19875,Authoritarian,53,72,56,80,76,70
19876,Authoritarian,49,50,82,87,82,75
19877,Helicopter,79,62,74,52,61,55
19878,Laissez-faire,57,86,55,77,59,87
19879,Indulgent,86,75,57,89,51,83
19880,Neglectful,67,68,79,77,72,77
19881,Authoritarian,53,75,56,50,72,74
19882,Permissive,49,51,68,69,71,62
19883,Positive Reinforcement,53,68,52,58,56,89
19884,Uninvolved,35,61,59,55,89,84
19885,Laissez-faire,67,84,80,52,78,69
19886,Indulgent,83,81,62,74,55,67
19887,Permissive,54,62,80,83,56,80
19888,Laissez-faire,61,85,58,81,64,59
19889,Positive Reinforcement,46,50,68,56,88,75
19890,Permissive,46,82,76,73,59,87
19891,Positive Reinforcement,34,53,83,87,84,86
19892,Indulgent,46,51,85,57,80,86
19893,Authoritative,87,57,68,77,62,59
19894,Neglectful,38,65,67,84,87,70
19895,Neglectful,49,71,50,65,56,59
19896,Overprotective,31,59,78,82,72,62
19897,Authoritarian,48,58,61,54,51,72
19898,Helicopter,38,56,89,79,55,83
19899,Uninvolved,88,89,55,51,88,77
19900,Positive Reinforcement,69,66,68,60,80,53
19901,Overprotective,48,79,75,76,81,62
19902,Overprotective,74,60,87,80,60,56
19903,Overprotective,85,64,74,63,86,69
19904,Positive Reinforcement,33,56,66,72,56,53
19905,Indulgent,35,52,61,87,61,83
19906,Positive Reinforcement,65,72,69,57,57,69
19907,Neglectful,40,76,89,57,80,62
19908,Positive Reinforcement,50,79,77,87,85,58
19909,Indulgent,71,65,55,59,60,73
19910,Laissez-faire,77,63,72,71,62,65
19911,Neglectful,54,71,80,66,70,58
19912,Authoritative,59,69,51,62,73,58
19913,Permissive,47,59,82,62,86,79
19914,Authoritative,54,78,58,80,78,80
19915,Helicopter,80,53,75,74,70,75
19916,Authoritative,50,80,66,88,74,89
19917,Neglectful,52,63,66,75,88,72
19918,Authoritative,59,54,79,65,78,66
19919,Authoritarian,73,87,86,84,54,70
19920,Authoritative,75,53,79,60,88,60
19921,Uninvolved,89,60,65,65,56,60
19922,Helicopter,47,74,70,74,61,61
19923,Permissive,81,61,67,86,79,77
19924,Indulgent,62,80,76,72,69,79
19925,Uninvolved,74,60,54,69,55,89
19926,Uninvolved,88,88,62,89,84,77
19927,Uninvolved,64,81,75,70,72,61
19928,Indulgent,75,60,69,76,60,50
19929,Authoritarian,51,56,54,85,73,63
19930,Authoritarian,79,51,62,82,69,89
19931,Indulgent,53,50,89,50,75,79
19932,Laissez-faire,52,74,86,72,79,79
19933,Positive Reinforcement,80,58,75,70,67,61
19934,Positive Reinforcement,30,85,64,65,73,60
19935,Authoritarian,44,78,58,65,67,55
19936,Neglectful,77,59,72,59,76,80
19937,Indulgent,57,76,70,80,51,86
19938,Authoritarian,89,68,85,81,65,72
19939,Neglectful,71,68,83,71,69,75
19940,Positive Reinforcement,49,69,51,69,88,64
19941,Authoritative,65,78,67,54,74,56
19942,Authoritarian,72,52,76,71,53,62
19943,Helicopter,45,71,50,82,89,88
19944,Authoritative,34,71,69,76,58,76
19945,Authoritative,80,78,72,50,55,64
19946,Authoritarian,72,72,87,68,65,86
19947,Neglectful,79,89,88,66,88,82
19948,Helicopter,44,75,77,79,83,62
19949,Neglectful,31,71,78,87,58,56
19950,Uninvolved,53,87,82,64,84,82
19951,Neglectful,42,58,54,89,50,85
19952,Neglectful,52,70,83,78,78,83
19953,Laissez-faire,41,85,57,62,55,85
19954,Overprotective,75,85,84,87,63,77
19955,Permissive,62,81,68,88,65,84
19956,Overprotective,73,81,60,62,74,59
19957,Helicopter,74,83,79,77,52,55
19958,Helicopter,54,72,50,75,66,63
19959,Indulgent,64,75,66,54,74,73
19960,Neglectful,64,65,59,66,73,57
19961,Authoritative,30,87,61,60,74,55
19962,Overprotective,72,52,85,72,89,65
19963,Indulgent,33,51,79,79,56,74
19964,Uninvolved,87,85,57,87,68,75
19965,Permissive,60,58,82,56,81,55
19966,Neglectful,57,77,62,55,81,85
19967,Indulgent,40,73,83,75,64,59
19968,Overprotective,61,77,71,86,78,84
19969,Uninvolved,31,56,65,54,85,61
19970,Laissez-faire,89,75,59,69,62,56
19971,Positive Reinforcement,80,50,75,53,66,73
19972,Permissive,73,84,89,83,50,86
19973,Helicopter,88,67,74,69,58,84
19974,Laissez-faire,42,71,86,71,83,80
19975,Neglectful,46,62,62,84,63,88
19976,Positive Reinforcement,80,65,52,65,81,76
19977,Positive Reinforcement,33,78,78,64,76,70
19978,Permissive,60,70,53,71,77,56
19979,Authoritative,67,58,87,54,81,57
19980,Laissez-faire,32,78,71,73,52,55
19981,Authoritative,72,61,63,67,78,64
19982,Authoritarian,83,57,50,60,80,79
19983,Laissez-faire,41,59,85,50,76,88
19984,Uninvolved,73,83,73,65,50,71
19985,Neglectful,47,69,58,86,50,71
19986,Laissez-faire,59,65,68,70,82,81
19987,Laissez-faire,75,60,57,74,83,67
19988,Authoritarian,40,63,51,59,81,87
19989,Permissive,53,80,79,51,73,78
19990,Permissive,50,89,79,75,73,51
19991,Uninvolved,78,83,50,57,89,87
19992,Permissive,83,53,76,59,73,62
19993,Positive Reinforcement,77,56,87,55,76,62
19994,Overprotective,64,87,50,60,62,88
19995,Authoritarian,33,50,80,62,58,81
19996,Overprotective,55,73,85,68,87,80
19997,Overprotective,37,77,58,78,53,54
19998,Authoritarian,53,73,52,65,53,58
19999,Overprotective,72,62,72,53,76,54
20000,Overprotective,74,87,57,63,84,63
20001,Overprotective,85,59,63,50,63,62
20002,Uninvolved,41,75,87,82,66,70
20003,Helicopter,34,51,62,70,75,59
20004,Uninvolved,45,82,61,72,82,85
20005,Authoritative,61,77,88,52,84,77
20006,Laissez-faire,58,76,60,59,78,78
20007,Permissive,62,55,61,65,87,88
20008,Authoritarian,70,66,63,77,72,59
20009,Positive Reinforcement,43,82,61,75,78,58
20010,Overprotective,88,64,88,67,69,58
20011,Indulgent,54,52,58,80,80,74
20012,Authoritarian,37,59,72,55,64,56
20013,Neglectful,56,78,69,58,61,68
20014,Authoritarian,64,56,84,70,66,75
20015,Laissez-faire,51,85,76,89,80,59
20016,Positive Reinforcement,36,71,83,86,78,81
20017,Authoritarian,65,80,85,83,64,51
20018,Positive Reinforcement,76,88,51,65,79,55
20019,Authoritarian,41,63,64,71,82,67
20020,Uninvolved,87,51,70,66,61,81
20021,Uninvolved,84,55,84,65,86,89
20022,Helicopter,38,68,62,77,72,66
20023,Authoritative,83,76,83,67,72,56
20024,Authoritarian,79,55,74,71,79,64
20025,Overprotective,83,51,89,77,61,54
20026,Authoritarian,74,62,71,84,72,76
20027,Neglectful,64,59,78,85,87,68
20028,Positive Reinforcement,68,89,53,51,68,58
20029,Overprotective,48,54,65,88,50,61
20030,Helicopter,57,63,77,72,78,79
20031,Positive Reinforcement,58,80,71,87,85,89
20032,Uninvolved,37,74,62,78,60,75
20033,Indulgent,72,55,87,83,61,50
20034,Overprotective,56,61,67,84,71,58
20035,Uninvolved,34,52,78,50,81,62
20036,Neglectful,77,72,70,65,70,83
20037,Overprotective,58,50,62,82,70,65
20038,Overprotective,64,64,76,75,61,63
20039,Overprotective,62,89,54,66,81,62
20040,Authoritative,61,62,58,55,65,59
20041,Overprotective,50,87,65,61,69,53
20042,Authoritative,39,63,68,87,53,76
20043,Uninvolved,71,68,72,73,82,87
20044,Helicopter,45,58,81,59,56,59
20045,Authoritative,40,77,52,85,88,85
20046,Authoritative,48,82,61,50,81,71
20047,Overprotective,81,82,89,82,72,58
20048,Helicopter,42,88,57,80,86,62
20049,Overprotective,44,82,66,76,63,60
20050,Uninvolved,71,53,60,85,80,74
20051,Overprotective,65,67,82,69,65,73
20052,Permissive,61,75,85,76,86,67
20053,Laissez-faire,48,74,76,88,73,53
20054,Uninvolved,44,84,80,75,63,88
20055,Authoritarian,67,88,58,87,87,81
20056,Positive Reinforcement,51,67,68,79,63,53
20057,Positive Reinforcement,78,82,74,61,76,73
20058,Helicopter,42,67,68,80,84,80
20059,Permissive,49,78,87,78,66,66
20060,Authoritative,78,57,59,61,60,57
20061,Permissive,44,51,87,73,88,86
20062,Laissez-faire,36,53,58,71,55,61
20063,Uninvolved,84,64,57,51,59,80
20064,Helicopter,51,57,89,85,74,55
20065,Permissive,72,79,50,69,53,63
20066,Neglectful,79,88,70,66,66,50
20067,Authoritative,49,73,89,59,73,50
20068,Permissive,89,61,53,81,68,56
20069,Helicopter,48,85,67,63,82,85
20070,Neglectful,56,63,63,59,55,83
20071,Authoritarian,37,81,69,89,56,54
20072,Uninvolved,47,63,85,88,63,71
20073,Uninvolved,39,77,51,68,56,57
20074,Authoritarian,79,69,64,55,88,83
20075,Overprotective,78,62,67,85,85,84
20076,Positive Reinforcement,70,66,74,86,71,69
20077,Neglectful,64,79,79,88,70,83
20078,Authoritative,44,89,84,59,78,78
20079,Permissive,85,66,57,71,83,81
20080,Laissez-faire,52,81,79,77,66,57
20081,Positive Reinforcement,41,68,74,66,68,62
20082,Helicopter,78,58,56,66,56,88
20083,Overprotective,56,75,66,59,75,57
20084,Authoritative,35,50,81,84,52,55
20085,Laissez-faire,53,68,74,78,81,74
20086,Laissez-faire,51,61,77,63,73,72
20087,Authoritative,38,77,87,68,59,69
20088,Overprotective,39,87,57,77,55,68
20089,Helicopter,32,80,71,50,89,82
20090,Authoritarian,35,62,87,81,58,74
20091,Positive Reinforcement,55,60,55,72,81,66
20092,Indulgent,74,61,61,83,57,57
20093,Indulgent,43,72,78,64,88,57
20094,Overprotective,65,78,79,66,86,56
20095,Laissez-faire,71,58,81,53,55,55
20096,Permissive,89,63,57,84,61,84
20097,Authoritarian,48,81,75,77,83,72
20098,Authoritarian,77,52,70,58,89,89
20099,Overprotective,85,56,85,89,55,76
20100,Helicopter,68,55,62,67,66,79
20101,Overprotective,52,84,55,78,53,84
20102,Permissive,34,76,71,62,54,68
20103,Uninvolved,73,77,65,69,65,61
20104,Indulgent,44,72,67,68,84,70
20105,Overprotective,59,59,81,68,66,85
20106,Authoritarian,62,66,66,82,84,60
20107,Helicopter,83,64,89,64,70,63
20108,Indulgent,67,63,87,83,58,89
20109,Neglectful,48,60,63,85,83,83
20110,Authoritative,34,78,89,67,58,63
20111,Authoritarian,38,67,89,65,72,69
20112,Neglectful,36,75,66,64,57,62
20113,Helicopter,53,74,66,53,83,66
20114,Authoritarian,70,89,65,77,63,65
20115,Overprotective,83,50,66,69,71,85
20116,Authoritarian,45,52,71,54,84,63
20117,Helicopter,66,68,77,87,89,56
20118,Authoritarian,39,60,64,59,53,82
20119,Permissive,50,77,88,66,60,78
20120,Laissez-faire,50,67,71,64,50,71
20121,Neglectful,76,63,70,59,70,72
20122,Uninvolved,44,62,60,61,64,52
20123,Laissez-faire,42,68,62,87,69,71
20124,Helicopter,81,81,85,50,79,86
20125,Indulgent,79,82,69,85,74,80
20126,Permissive,84,55,86,60,70,69
20127,Neglectful,36,79,55,53,51,70
20128,Helicopter,69,59,50,67,70,53
20129,Neglectful,37,79,66,70,59,52
20130,Authoritarian,72,58,71,50,87,65
20131,Positive Reinforcement,85,55,72,62,56,63
20132,Overprotective,70,55,55,75,76,71
20133,Laissez-faire,67,69,68,67,53,84
20134,Authoritarian,81,66,79,52,63,89
20135,Authoritative,31,51,89,71,80,52
20136,Indulgent,66,51,60,55,82,60
20137,Authoritative,51,59,66,50,82,80
20138,Authoritative,84,50,78,69,72,68
20139,Permissive,83,83,68,79,86,61
20140,Uninvolved,33,85,61,58,58,73
20141,Laissez-faire,81,89,70,64,62,83
20142,Positive Reinforcement,76,69,64,65,56,81
20143,Authoritarian,36,81,79,62,60,53
20144,Authoritative,30,66,50,50,58,79
20145,Authoritative,48,88,66,53,84,79
20146,Indulgent,87,71,79,68,68,83
20147,Positive Reinforcement,59,54,70,58,55,74
20148,Positive Reinforcement,79,50,77,78,72,71
20149,Positive Reinforcement,31,80,69,66,53,65
20150,Authoritarian,84,67,68,84,59,70
20151,Laissez-faire,82,54,73,66,58,87
20152,Laissez-faire,42,74,60,58,59,62
20153,Authoritarian,57,56,75,75,65,52
20154,Permissive,43,63,66,73,51,88
20155,Authoritarian,32,56,89,62,71,82
20156,Overprotective,45,79,75,58,76,53
20157,Helicopter,54,66,87,59,50,77
20158,Overprotective,75,62,64,89,78,82
20159,Permissive,76,73,62,64,81,64
20160,Permissive,86,85,66,88,78,54
20161,Authoritarian,32,61,63,87,83,56
20162,Authoritarian,63,67,68,51,85,69
20163,Uninvolved,32,72,76,84,80,72
20164,Indulgent,70,71,63,75,65,63
20165,Overprotective,58,74,51,62,83,88
20166,Laissez-faire,69,74,56,86,77,62
20167,Uninvolved,48,85,50,54,61,72
20168,Positive Reinforcement,49,70,70,84,63,76
20169,Neglectful,50,78,81,80,84,66
20170,Laissez-faire,49,57,88,72,74,50
20171,Positive Reinforcement,57,54,54,74,50,53
20172,Uninvolved,76,51,77,84,52,89
20173,Authoritative,56,72,87,84,63,77
20174,Uninvolved,73,51,60,87,68,54
20175,Uninvolved,75,71,88,79,53,86
20176,Uninvolved,79,70,84,61,74,75
20177,Authoritarian,88,66,62,82,73,85
20178,Overprotective,54,89,76,62,89,59
20179,Uninvolved,31,80,50,70,80,61
20180,Authoritarian,82,74,89,69,74,61
20181,Positive Reinforcement,72,56,58,78,75,75
20182,Indulgent,86,74,85,78,59,55
20183,Overprotective,53,67,55,66,66,89
20184,Positive Reinforcement,62,81,60,73,55,53
20185,Permissive,48,57,83,84,51,69
20186,Laissez-faire,55,63,88,82,76,79
20187,Neglectful,75,55,55,58,62,85
20188,Permissive,70,72,85,70,59,62
20189,Helicopter,32,64,52,55,52,61
20190,Indulgent,56,71,77,85,81,77
20191,Helicopter,43,85,55,79,76,60
20192,Authoritative,49,52,57,67,61,56
20193,Authoritative,64,58,73,59,74,86
20194,Uninvolved,52,54,64,66,81,76
20195,Indulgent,54,61,77,73,62,50
20196,Positive Reinforcement,33,78,58,84,79,77
20197,Permissive,86,50,82,69,52,68
20198,Indulgent,31,82,77,63,63,53
20199,Permissive,31,70,59,53,61,73
20200,Neglectful,54,70,74,64,64,71
20201,Positive Reinforcement,76,76,53,84,81,59
20202,Helicopter,52,51,80,78,72,50
20203,Permissive,50,57,62,54,84,78
20204,Neglectful,82,61,75,72,71,69
20205,Indulgent,74,71,84,68,60,80
20206,Neglectful,54,58,56,52,50,85
20207,Laissez-faire,56,87,51,71,81,79
20208,Neglectful,81,78,58,64,79,61
20209,Neglectful,40,52,87,57,83,62
20210,Uninvolved,43,71,66,65,86,69
20211,Authoritative,46,53,70,87,53,58
20212,Helicopter,83,78,78,79,89,88
20213,Laissez-faire,44,62,81,52,53,69
20214,Laissez-faire,75,73,88,74,75,53
20215,Authoritative,80,51,65,64,58,50
20216,Overprotective,60,52,85,66,53,66
20217,Permissive,63,64,57,57,73,51
20218,Neglectful,65,73,70,61,80,69
20219,Indulgent,86,75,87,75,61,70
20220,Neglectful,69,57,56,63,57,58
20221,Indulgent,73,89,62,56,74,50
20222,Neglectful,42,54,70,74,52,85
20223,Laissez-faire,84,57,54,79,55,84
20224,Overprotective,47,88,54,67,84,80
20225,Authoritative,46,81,77,59,71,65
20226,Positive Reinforcement,74,80,82,79,56,51
20227,Authoritarian,73,57,53,89,85,86
20228,Helicopter,68,66,69,70,82,53
20229,Positive Reinforcement,57,72,86,51,80,75
20230,Helicopter,55,88,85,84,85,89
20231,Permissive,77,62,89,77,75,53
20232,Authoritative,43,64,86,66,86,71
20233,Indulgent,66,77,87,83,67,75
20234,Positive Reinforcement,40,79,58,53,81,73
20235,Positive Reinforcement,61,64,89,82,60,67
20236,Helicopter,53,87,84,73,76,58
20237,Positive Reinforcement,82,57,81,80,64,60
20238,Indulgent,87,64,82,58,85,76
20239,Authoritative,82,87,76,83,83,65
20240,Permissive,60,88,87,70,88,85
20241,Authoritarian,69,83,89,54,78,57
20242,Authoritative,70,85,82,59,73,89
20243,Uninvolved,79,69,85,81,53,68
20244,Permissive,37,62,73,54,77,88
20245,Positive Reinforcement,68,70,66,57,75,83
20246,Indulgent,37,72,60,54,68,74
20247,Overprotective,76,52,83,51,75,85
20248,Positive Reinforcement,60,71,67,85,55,50
20249,Laissez-faire,48,78,70,81,84,78
20250,Laissez-faire,65,89,68,71,67,83
20251,Overprotective,68,79,84,62,66,53
20252,Authoritarian,61,73,68,55,75,71
20253,Laissez-faire,50,74,88,81,80,62
20254,Authoritarian,52,61,83,77,74,65
20255,Permissive,83,69,52,81,55,55
20256,Overprotective,65,82,89,80,56,87
20257,Authoritarian,44,88,75,79,61,67
20258,Uninvolved,31,71,89,71,61,86
20259,Authoritarian,41,68,76,54,76,80
20260,Neglectful,67,81,52,69,57,52
20261,Permissive,35,75,56,62,81,88
20262,Uninvolved,75,56,52,52,60,68
20263,Overprotective,67,57,70,59,70,57
20264,Helicopter,30,60,86,68,80,51
20265,Positive Reinforcement,67,89,67,66,67,63
20266,Indulgent,79,65,76,86,87,51
20267,Laissez-faire,55,58,59,78,65,66
20268,Neglectful,82,53,52,52,85,65
20269,Neglectful,77,60,74,87,84,74
20270,Helicopter,52,59,80,64,76,64
20271,Positive Reinforcement,87,78,82,86,81,67
20272,Positive Reinforcement,30,54,69,57,81,76
20273,Laissez-faire,50,52,61,67,71,83
20274,Authoritarian,86,62,79,78,75,64
20275,Overprotective,48,65,83,85,76,58
20276,Positive Reinforcement,58,57,83,53,59,80
20277,Positive Reinforcement,79,77,58,56,54,80
20278,Indulgent,55,73,54,86,80,61
20279,Uninvolved,63,87,73,84,55,54
20280,Uninvolved,80,51,54,61,54,81
20281,Indulgent,46,55,56,77,88,60
20282,Authoritative,47,68,82,77,77,60
20283,Overprotective,83,67,56,68,73,72
20284,Positive Reinforcement,61,87,62,60,71,82
20285,Laissez-faire,85,73,53,75,82,85
20286,Overprotective,33,88,67,86,78,73
20287,Helicopter,59,69,76,88,52,53
20288,Neglectful,60,73,77,62,76,60
20289,Positive Reinforcement,47,51,73,62,66,74
20290,Authoritative,34,85,63,86,73,60
20291,Laissez-faire,61,65,61,66,52,53
20292,Overprotective,58,84,58,59,60,84
20293,Permissive,41,56,62,61,69,84
20294,Neglectful,44,79,76,88,57,70
20295,Positive Reinforcement,44,84,57,66,60,67
20296,Overprotective,64,88,59,71,60,79
20297,Overprotective,82,65,54,66,86,62
20298,Laissez-faire,64,65,82,77,86,72
20299,Neglectful,72,73,61,55,78,85
20300,Uninvolved,81,63,81,74,82,56
20301,Uninvolved,82,65,53,54,70,89
20302,Permissive,43,81,58,83,56,64
20303,Authoritarian,68,56,58,50,50,67
20304,Indulgent,47,74,58,84,89,67
20305,Positive Reinforcement,67,72,56,73,72,64
20306,Laissez-faire,51,51,87,81,83,64
20307,Positive Reinforcement,67,58,51,64,65,58
20308,Laissez-faire,84,86,59,55,82,61
20309,Uninvolved,40,81,86,71,64,86
20310,Laissez-faire,32,71,73,72,55,72
20311,Neglectful,82,67,88,75,84,71
20312,Authoritarian,43,72,61,61,84,81
20313,Permissive,73,58,88,50,54,60
20314,Authoritative,54,76,88,87,84,54
20315,Uninvolved,43,83,85,73,76,79
20316,Authoritative,76,58,52,76,58,58
20317,Authoritative,60,70,52,79,62,84
20318,Helicopter,54,66,65,65,65,76
20319,Authoritarian,84,54,72,87,71,76
20320,Indulgent,70,63,50,74,67,61
20321,Overprotective,48,67,79,60,78,77
20322,Neglectful,41,73,81,53,80,82
20323,Laissez-faire,36,58,83,86,70,57
20324,Positive Reinforcement,78,80,84,81,68,83
20325,Indulgent,43,70,79,74,89,89
20326,Positive Reinforcement,58,84,77,61,85,84
20327,Permissive,76,75,81,51,82,64
20328,Permissive,43,66,69,87,86,77
20329,Neglectful,52,53,88,56,60,52
20330,Laissez-faire,80,56,53,59,64,55
20331,Laissez-faire,80,52,81,71,69,56
20332,Uninvolved,43,80,65,55,78,88
20333,Laissez-faire,52,70,84,83,78,73
20334,Overprotective,37,63,63,78,57,87
20335,Indulgent,42,76,69,50,77,64
20336,Indulgent,65,87,85,71,68,62
20337,Positive Reinforcement,73,72,87,64,81,64
20338,Helicopter,30,59,77,57,68,60
20339,Neglectful,66,70,63,77,50,57
20340,Neglectful,55,52,52,60,71,77
20341,Overprotective,33,60,73,80,65,54
20342,Laissez-faire,45,62,77,89,68,82
